년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,데이터기준일자
2019-12,서귀포시,서홍동,그외 기타 종합 소매업,1,100000,7430551.528,2020-12-15
2019-12,서귀포시,서홍동,기타 외국식 음식점업,887,18106600,7430551.528,2020-12-15
2019-12,서귀포시,서홍동,기타음식료품위주종합소매업,33,1381950,7430551.528,2020-12-15
2019-12,서귀포시,서홍동,내항 여객 운송업,528,43954700,7430551.528,2020-12-15
2019-12,서귀포시,서홍동,비알콜 음료점업,1835,19505720,7430551.528,2020-12-15
2019-12,서귀포시,서홍동,빵 및 과자류 소매업,738,12668260,7430551.528,2020-12-15
2019-12,서귀포시,서홍동,서양식 음식점업,1946,37735500,7430551.528,2020-12-15
2019-12,서귀포시,서홍동,수산물 소매업,88,9545000,7430551.528,2020-12-15
2019-12,서귀포시,서홍동,슈퍼마켓,420,18856620,7430551.528,2020-12-15
2019-12,서귀포시,서홍동,스포츠 및 레크레이션 용품 임대업,7,12270000,7430551.528,2020-12-15
2019-12,서귀포시,서홍동,여관업,8,1300000,7430551.528,2020-12-15
2019-12,서귀포시,서홍동,욕탕업,682,7725900,7430551.528,2020-12-15
2019-12,서귀포시,서홍동,일식 음식점업,358,13516800,7430551.528,2020-12-15
2019-12,서귀포시,서홍동,전시 및 행사 대행업,57,2235900,7430551.528,2020-12-15
2019-12,서귀포시,서홍동,중식 음식점업,630,15589500,7430551.528,2020-12-15
2019-12,서귀포시,서홍동,차량용 가스 충전업,247,30432700,7430551.528,2020-12-15
2019-12,서귀포시,서홍동,차량용 주유소 운영업,2715,157259718,7430551.528,2020-12-15
2019-12,서귀포시,서홍동,체인화 편의점,10789,126154837,7430551.528,2020-12-15
2019-12,서귀포시,서홍동,"피자, 햄버거, 샌드위치 및 유사 음식점업",350,5592250,7430551.528,2020-12-15
2019-12,서귀포시,서홍동,한식 음식점업,7076,296407419,7430551.528,2020-12-15
2019-12,서귀포시,서홍동,호텔업,145,16097623,7430551.528,2020-12-15
2019-12,서귀포시,서홍동,화장품 및 방향제 소매업,5,881000,7430551.528,2020-12-15
2019-12,서귀포시,성산읍,건강보조식품 소매업,61,3044500,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,과실 및 채소 소매업,1370,84796844,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,관광 민예품 및 선물용품 소매업,1664,40409240,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,그외 기타 분류안된 오락관련 서비스업,253,3237100,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,그외 기타 스포츠시설 운영업,158,8585000,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,그외 기타 종합 소매업,15,5850000,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,기타 수상오락 서비스업,1,550000,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,기타 외국식 음식점업,464,31085000,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,기타 주점업,119,19610000,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,기타음식료품위주종합소매업,6919,391580330,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,비알콜 음료점업,2783,48210955,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,빵 및 과자류 소매업,3657,48435295,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,서양식 음식점업,5965,115740130,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,수산물 소매업,1003,173486300,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,슈퍼마켓,11156,461117401,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,스포츠 및 레크레이션 용품 임대업,112,5403500,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,여관업,2417,191334097,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,여행사업,3,2600000,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,욕탕업,1022,29677800,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,육류 소매업,120,9869100,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,일반유흥 주점업,404,92272300,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,일식 음식점업,806,66548200,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,전시 및 행사 대행업,4704,227567920,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,중식 음식점업,2016,68320920,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,차량용 가스 충전업,258,34903370,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,차량용 주유소 운영업,8442,555823509,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,체인화 편의점,30154,295431610,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",1401,30013080,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,한식 음식점업,27349,1338006654,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,호텔업,9,350000,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,화장품 및 방향제 소매업,329,13568390,16344319.21,2020-12-15
2019-12,서귀포시,성산읍,휴양콘도 운영업,1396,207962678,16344319.21,2020-12-15
2019-12,서귀포시,송산동,건강보조식품 소매업,86,14403970,21660141.83,2020-12-15
2019-12,서귀포시,송산동,과실 및 채소 소매업,8885,508410980,21660141.83,2020-12-15
2019-12,서귀포시,송산동,관광 민예품 및 선물용품 소매업,1857,57292710,21660141.83,2020-12-15
2019-12,서귀포시,송산동,그외 기타 종합 소매업,66,12929840,21660141.83,2020-12-15
2019-12,서귀포시,송산동,기타 대형 종합 소매업,10009,622893550,21660141.83,2020-12-15
2019-12,서귀포시,송산동,기타 수상오락 서비스업,3,8567500,21660141.83,2020-12-15
2019-12,서귀포시,송산동,기타 외국식 음식점업,2425,117428398,21660141.83,2020-12-15
2019-12,서귀포시,송산동,기타 주점업,929,195978000,21660141.83,2020-12-15
2019-12,서귀포시,송산동,기타음식료품위주종합소매업,8791,443127720,21660141.83,2020-12-15
2019-12,서귀포시,송산동,마사지업,16,2220000,21660141.83,2020-12-15
2019-12,서귀포시,송산동,비알콜 음료점업,8939,80395970,21660141.83,2020-12-15
2019-12,서귀포시,송산동,빵 및 과자류 소매업,11089,181202477,21660141.83,2020-12-15
2019-12,서귀포시,송산동,서양식 음식점업,8074,203372251,21660141.83,2020-12-15
2019-12,서귀포시,송산동,수산물 소매업,6175,429095222,21660141.83,2020-12-15
2019-12,서귀포시,송산동,슈퍼마켓,32971,1139321093,21660141.83,2020-12-15
2019-12,서귀포시,송산동,스포츠 및 레크레이션 용품 임대업,4428,630918550,21660141.83,2020-12-15
2019-12,서귀포시,송산동,여관업,3203,411830043,21660141.83,2020-12-15
2019-12,서귀포시,송산동,욕탕업,352,2844000,21660141.83,2020-12-15
2019-12,서귀포시,송산동,육류 소매업,3522,287577269,21660141.83,2020-12-15
2019-12,서귀포시,송산동,일반유흥 주점업,2526,624880200,21660141.83,2020-12-15
2019-12,서귀포시,송산동,일식 음식점업,7010,561191400,21660141.83,2020-12-15
2019-12,서귀포시,송산동,전시 및 행사 대행업,428,25873800,21660141.83,2020-12-15
2019-12,서귀포시,송산동,중식 음식점업,4018,130345950,21660141.83,2020-12-15
2019-12,서귀포시,송산동,차량용 가스 충전업,874,60183405,21660141.83,2020-12-15
2019-12,서귀포시,송산동,차량용 주유소 운영업,15253,1032783378,21660141.83,2020-12-15
2019-12,서귀포시,송산동,체인화 편의점,65100,637993300,21660141.83,2020-12-15
2019-12,서귀포시,송산동,"피자, 햄버거, 샌드위치 및 유사 음식점업",10343,154829887,21660141.83,2020-12-15
2019-12,서귀포시,송산동,한식 음식점업,60349,2883002766,21660141.83,2020-12-15
2019-12,서귀포시,송산동,호텔업,1455,198805653,21660141.83,2020-12-15
2019-12,서귀포시,송산동,화장품 및 방향제 소매업,1476,98447830,21660141.83,2020-12-15
2019-12,서귀포시,안덕면,건강보조식품 소매업,6,1330000,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,골프장 운영업,3599,594340254,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,과실 및 채소 소매업,566,41556200,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,관광 민예품 및 선물용품 소매업,412,16238500,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,그외 기타 분류안된 오락관련 서비스업,3,128000,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,그외 기타 스포츠시설 운영업,89,5044500,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,그외 기타 종합 소매업,8,3160000,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,기타 수상오락 서비스업,3,203000,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,기타 외국식 음식점업,445,24087000,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,기타 주점업,103,16960000,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,기타음식료품위주종합소매업,4100,169577320,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,비알콜 음료점업,1333,24783030,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,빵 및 과자류 소매업,591,12917220,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,서양식 음식점업,7829,217962180,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,수산물 소매업,335,32278600,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,슈퍼마켓,1666,39892230,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,스포츠 및 레크레이션 용품 임대업,198,19774150,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,여관업,4950,156047906,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,욕탕업,2389,68080201,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,육류 소매업,206,14230020,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,일반유흥 주점업,29,7750000,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,일식 음식점업,138,16539000,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,전시 및 행사 대행업,10691,345502480,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,중식 음식점업,986,32489100,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,차량용 가스 충전업,115,11171030,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,차량용 주유소 운영업,8368,551296456,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,체인화 편의점,24907,254510020,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,"피자, 햄버거, 샌드위치 및 유사 음식점업",270,9153000,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,한식 음식점업,17885,1054919530,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,화장품 및 방향제 소매업,2349,57971120,19840649.35,2020-12-15
2019-12,서귀포시,안덕면,휴양콘도 운영업,3627,688723565,19840649.35,2020-12-15
2019-12,서귀포시,영천동,건강보조식품 소매업,3,1084500,6133764.526,2020-12-15
2019-12,서귀포시,영천동,골프장 운영업,880,165539580,6133764.526,2020-12-15
2019-12,서귀포시,영천동,과실 및 채소 소매업,147,25844400,6133764.526,2020-12-15
2019-12,서귀포시,영천동,관광 민예품 및 선물용품 소매업,18,524800,6133764.526,2020-12-15
2019-12,서귀포시,영천동,그외 기타 종합 소매업,23,1632460,6133764.526,2020-12-15
2019-12,서귀포시,영천동,기타음식료품위주종합소매업,5298,248198640,6133764.526,2020-12-15
2019-12,서귀포시,영천동,비알콜 음료점업,798,3917400,6133764.526,2020-12-15
2019-12,서귀포시,영천동,빵 및 과자류 소매업,625,7130600,6133764.526,2020-12-15
2019-12,서귀포시,영천동,서양식 음식점업,428,14499451,6133764.526,2020-12-15
2019-12,서귀포시,영천동,수산물 소매업,26,9311800,6133764.526,2020-12-15
2019-12,서귀포시,영천동,슈퍼마켓,11141,1086529855,6133764.526,2020-12-15
2019-12,서귀포시,영천동,스포츠 및 레크레이션 용품 임대업,107,22764300,6133764.526,2020-12-15
2019-12,서귀포시,영천동,여관업,186,17444805,6133764.526,2020-12-15
2019-12,서귀포시,영천동,육류 소매업,776,37014840,6133764.526,2020-12-15
2019-12,서귀포시,영천동,전시 및 행사 대행업,403,18270100,6133764.526,2020-12-15
2019-12,서귀포시,영천동,중식 음식점업,662,26470000,6133764.526,2020-12-15
2019-12,서귀포시,영천동,차량용 가스 충전업,123,14249658,6133764.526,2020-12-15
2019-12,서귀포시,영천동,차량용 주유소 운영업,10653,714423183,6133764.526,2020-12-15
2019-12,서귀포시,영천동,체인화 편의점,7198,70217000,6133764.526,2020-12-15
2019-12,서귀포시,영천동,한식 음식점업,5195,333083440,6133764.526,2020-12-15
2019-12,서귀포시,영천동,호텔업,1442,197410653,6133764.526,2020-12-15
2019-12,서귀포시,예래동,골프장 운영업,2124,358042235,7561227.926,2020-12-15
2019-12,서귀포시,예래동,과실 및 채소 소매업,241,16372035,7561227.926,2020-12-15
2019-12,서귀포시,예래동,관광 민예품 및 선물용품 소매업,58,6895000,7561227.926,2020-12-15
2019-12,서귀포시,예래동,그외 기타 종합 소매업,7,1287710,7561227.926,2020-12-15
2019-12,서귀포시,예래동,기타 갬블링 및 베팅업,1,20000000,7561227.926,2020-12-15
2019-12,서귀포시,예래동,기타 외국식 음식점업,105,2722000,7561227.926,2020-12-15
2019-12,서귀포시,예래동,기타음식료품위주종합소매업,11,532500,7561227.926,2020-12-15
2019-12,서귀포시,예래동,면세점,18,5967020,7561227.926,2020-12-15
2019-12,서귀포시,예래동,비알콜 음료점업,319,2853600,7561227.926,2020-12-15
2019-12,서귀포시,예래동,빵 및 과자류 소매업,492,8415050,7561227.926,2020-12-15
2019-12,서귀포시,예래동,서양식 음식점업,5701,235216513,7561227.926,2020-12-15
2019-12,서귀포시,예래동,수산물 소매업,353,22669100,7561227.926,2020-12-15
2019-12,서귀포시,예래동,슈퍼마켓,422,7625370,7561227.926,2020-12-15
2019-12,서귀포시,예래동,스포츠 및 레크레이션 용품 임대업,698,60901510,7561227.926,2020-12-15
2019-12,서귀포시,예래동,여관업,1203,317003826,7561227.926,2020-12-15
2019-12,서귀포시,예래동,욕탕업,367,4443600,7561227.926,2020-12-15
2019-12,서귀포시,예래동,육류 소매업,319,12233480,7561227.926,2020-12-15
2019-12,서귀포시,예래동,일반유흥 주점업,349,14091600,7561227.926,2020-12-15
2019-12,서귀포시,예래동,일식 음식점업,105,32864500,7561227.926,2020-12-15
2019-12,서귀포시,예래동,전시 및 행사 대행업,2794,87948050,7561227.926,2020-12-15
2019-12,서귀포시,예래동,중식 음식점업,717,18347800,7561227.926,2020-12-15
2019-12,서귀포시,예래동,차량용 가스 충전업,162,16648315,7561227.926,2020-12-15
2019-12,서귀포시,예래동,차량용 주유소 운영업,6249,348189052,7561227.926,2020-12-15
2019-12,서귀포시,예래동,체인화 편의점,15184,183898270,7561227.926,2020-12-15
2019-12,서귀포시,예래동,"피자, 햄버거, 샌드위치 및 유사 음식점업",2956,35345791,7561227.926,2020-12-15
2019-12,서귀포시,예래동,한식 음식점업,13791,963902320,7561227.926,2020-12-15
2019-12,서귀포시,예래동,호텔업,5427,2508251613,7561227.926,2020-12-15
2019-12,서귀포시,예래동,휴양콘도 운영업,171,80703922,7561227.926,2020-12-15
2019-12,서귀포시,정방동,건강보조식품 소매업,54,9385870,4664950.833,2020-12-15
2019-12,서귀포시,정방동,과실 및 채소 소매업,7889,400072900,4664950.833,2020-12-15
2019-12,서귀포시,정방동,관광 민예품 및 선물용품 소매업,1761,48348900,4664950.833,2020-12-15
2019-12,서귀포시,정방동,그외 기타 종합 소매업,12,7390000,4664950.833,2020-12-15
2019-12,서귀포시,정방동,기타 수상오락 서비스업,2,170000,4664950.833,2020-12-15
2019-12,서귀포시,정방동,기타 외국식 음식점업,760,41170998,4664950.833,2020-12-15
2019-12,서귀포시,정방동,기타 주점업,929,195978000,4664950.833,2020-12-15
2019-12,서귀포시,정방동,기타음식료품위주종합소매업,2307,156206700,4664950.833,2020-12-15
2019-12,서귀포시,정방동,마사지업,14,2070000,4664950.833,2020-12-15
2019-12,서귀포시,정방동,비알콜 음료점업,4956,49607260,4664950.833,2020-12-15
2019-12,서귀포시,정방동,빵 및 과자류 소매업,7466,133713807,4664950.833,2020-12-15
2019-12,서귀포시,정방동,서양식 음식점업,4814,130698750,4664950.833,2020-12-15
2019-12,서귀포시,정방동,수산물 소매업,5815,391382422,4664950.833,2020-12-15
2019-12,서귀포시,정방동,슈퍼마켓,9284,214677310,4664950.833,2020-12-15
